image_id,angle,speed
1,0.5527145862579346,0.20691372454166412
2,0.6665152907371521,0.9017144441604614
3,0.14780765771865845,0.9728680849075317
4,0.19665370881557465,0.9816046953201294
5,0.31609654426574707,0.9277642965316772
6,0.6380231380462646,0.94444739818573
7,0.7309619784355164,1.1795094013214111
8,0.7740558385848999,0.9339147806167603
9,0.5488386750221252,0.14812183380126953
10,0.6773137450218201,0.6859375238418579
11,0.42566829919815063,-0.08660373091697693
12,0.6780657172203064,0.1007816344499588
13,0.5582078099250793,0.7646893262863159
14,0.5701848864555359,0.13085466623306274
15,0.05183069407939911,0.9195188283920288
16,0.7931727766990662,0.7584599256515503
17,0.6615664958953857,0.2359665334224701
18,0.7791292071342468,-0.022947996854782104
19,0.5635412931442261,0.09852549433708191
20,0.4766887426376343,0.9493112564086914
21,0.7820180058479309,1.2044028043746948
22,0.2654297351837158,0.9615523815155029
23,0.32269251346588135,0.9359965324401855
24,0.739208459854126,-0.018885165452957153
25,0.6772545576095581,-0.041003480553627014
26,0.6653719544410706,0.8652361631393433
27,0.6910011768341064,0.13523003458976746
28,0.6454614400863647,-0.061314940452575684
29,0.6659631729125977,0.04901641607284546
30,0.7045851945877075,0.9378509521484375
31,0.3276140093803406,0.9797350168228149
32,0.730566143989563,0.9103405475616455
33,0.7729395627975464,0.0966094434261322
34,0.7751026153564453,0.8480578660964966
35,0.6964704394340515,0.14174017310142517
36,0.5189141631126404,0.6818913221359253
37,0.3824015259742737,0.8833551406860352
38,0.8044556379318237,0.8448294401168823
39,0.5576692819595337,0.0893612802028656
40,0.6457975506782532,0.9447773694992065
41,0.6387935876846313,0.8010725975036621
42,0.5882063508033752,-0.005839034914970398
43,0.17062288522720337,0.9607239961624146
44,0.32465577125549316,0.22876840829849243
45,0.30221104621887207,1.027501106262207
46,0.6814485788345337,0.5708011388778687
47,0.5893676280975342,0.2645329236984253
48,0.595991849899292,0.35658347606658936
49,0.7688533663749695,0.6813627481460571
50,0.8475960493087769,0.9294905662536621
51,0.541922390460968,0.8876439332962036
52,0.4382408857345581,1.0943604707717896
53,0.6096835732460022,-0.03558385372161865
54,0.9479020833969116,0.7491145133972168
55,0.6983191967010498,-0.05929218977689743
56,0.6533316373825073,-0.10095775127410889
57,0.614428699016571,0.16885381937026978
58,0.7040557861328125,0.388448566198349
59,0.12602515518665314,0.7191822528839111
60,0.7308074235916138,0.9702215194702148
61,0.5743231773376465,0.10541948676109314
62,0.41903382539749146,1.077738881111145
63,0.8145644068717957,0.9261226654052734
64,0.757939338684082,0.2260057032108307
65,0.7212389707565308,0.8759515285491943
66,0.6558799743652344,-0.06567135453224182
67,0.3094714283943176,0.08368125557899475
68,0.6530816555023193,0.20749899744987488
69,0.34364092350006104,0.4517906606197357
70,0.6201494932174683,0.18842408061027527
71,0.48902982473373413,0.915249228477478
72,0.5376971960067749,0.1165386438369751
73,0.6834782361984253,0.26668572425842285
74,0.758285403251648,0.047720760107040405
75,0.5352994799613953,0.5609954595565796
76,0.6952013969421387,1.022047996520996
77,1.030316710472107,0.976513147354126
78,0.19649523496627808,0.878690242767334
79,0.424701452255249,1.0158120393753052
80,0.7978609800338745,1.0771669149398804
81,0.7006715536117554,0.836895227432251
82,0.7818028330802917,0.8603821992874146
83,0.7180800437927246,0.7499289512634277
84,0.2727988362312317,1.0279603004455566
85,0.44063907861709595,0.9759835004806519
86,0.708090603351593,0.4047791063785553
87,0.4915027618408203,0.964509129524231
88,0.3646312952041626,0.9450620412826538
89,0.40786212682724,-0.12679441273212433
90,0.4298611879348755,0.6034195423126221
91,0.42664098739624023,0.8851900100708008
92,0.4006688594818115,0.6640670299530029
93,0.32996463775634766,0.5901157855987549
94,0.42419248819351196,1.0846060514450073
95,0.8100024461746216,0.17670658230781555
96,0.5554933547973633,0.5161653757095337
97,0.4106638431549072,0.9653769731521606
98,0.6123603582382202,-0.012599647045135498
99,0.47884654998779297,0.4423001706600189
100,0.5475313663482666,0.9247422218322754
101,0.8166680335998535,0.1192852258682251
102,0.7520971298217773,0.9534847736358643
103,0.47544389963150024,0.7522436380386353
104,0.5491359829902649,0.5189258456230164
105,0.4042121171951294,-0.01727396249771118
106,0.5698754191398621,-0.04362845420837402
107,0.41682207584381104,0.1422061324119568
108,0.38682717084884644,0.8376891613006592
109,0.7894237041473389,0.9491766691207886
110,0.6996514201164246,0.15125128626823425
111,0.41358256340026855,0.9389655590057373
112,0.6335223913192749,0.4763568937778473
113,0.6115676760673523,0.13008727133274078
114,0.5471987724304199,0.2634022831916809
115,0.4991050362586975,-0.06145639717578888
116,0.5853951573371887,0.8513113260269165
117,0.605480432510376,0.4797098636627197
118,0.5311561822891235,0.9114242792129517
119,0.7522479891777039,0.8567967414855957
120,0.6709341406822205,-0.03939613699913025
121,0.48721086978912354,0.9849225282669067
122,0.5248806476593018,0.02666524052619934
123,0.5044092535972595,0.49855008721351624
124,0.47566360235214233,0.19333478808403015
125,0.055963605642318726,0.6302709579467773
126,0.8004088401794434,0.036809682846069336
127,0.40453553199768066,0.6993371248245239
128,0.202824667096138,0.8872373104095459
129,0.3963656425476074,0.8292971849441528
130,0.5645039677619934,0.2157365083694458
131,0.7671217322349548,0.17434599995613098
132,0.5020560026168823,0.8459603786468506
133,0.7132866978645325,1.1318743228912354
134,0.5711990594863892,0.8907678127288818
135,0.7232415080070496,0.9931092262268066
136,0.5621442198753357,0.1547183394432068
137,0.35688817501068115,0.32353490591049194
138,0.6539296507835388,0.13023994863033295
139,0.3617035746574402,0.6206139326095581
140,0.8053864240646362,0.10471148788928986
141,0.7249987125396729,0.8357396125793457
142,0.3910801410675049,0.906647801399231
143,0.6187740564346313,0.26525214314460754
144,0.30556410551071167,0.9449189901351929
145,0.3974490761756897,0.8915144205093384
146,0.7135997414588928,0.47911667823791504
147,0.41382908821105957,0.08224937319755554
148,0.3782086968421936,0.7369494438171387
149,0.6134278774261475,0.3512178361415863
150,0.4332313537597656,0.29833823442459106
151,0.6701054573059082,0.8923877477645874
152,0.654952347278595,0.35243403911590576
153,0.650958776473999,0.04144510626792908
154,0.5283217430114746,1.023184895515442
155,0.36179232597351074,0.3036223351955414
156,0.5971084237098694,0.3166821300983429
157,0.5131543874740601,-0.14000298082828522
158,0.6259337067604065,0.8900024890899658
159,0.42754799127578735,0.41957709193229675
160,0.2341141253709793,0.6784350872039795
161,0.6832155585289001,0.559746503829956
162,0.48050034046173096,0.9198201894760132
163,0.677871823310852,0.3541021943092346
164,0.7303609848022461,0.8809396028518677
165,0.4798184633255005,0.024115383625030518
166,0.1519327163696289,0.20510828495025635
167,0.48100680112838745,0.18839317560195923
168,0.5819130539894104,0.6721913814544678
169,0.17939810454845428,0.921350359916687
170,0.7105581760406494,0.7105264663696289
171,0.4266436696052551,0.2787383198738098
172,0.45464640855789185,1.008467197418213
173,0.5998259782791138,0.016947537660598755
174,0.4125051498413086,1.186505913734436
175,0.03882628679275513,0.7386173009872437
176,0.46340203285217285,0.12243713438510895
177,0.515547513961792,0.9369832277297974
178,0.7943817973136902,1.0256229639053345
179,0.5566148161888123,0.21739135682582855
180,0.30080658197402954,0.9413115978240967
181,0.39251309633255005,0.8945133686065674
182,0.7670374512672424,1.0490227937698364
183,0.39965081214904785,0.5339617729187012
184,0.6079093217849731,0.21951553225517273
185,0.5298776030540466,1.1120854616165161
186,0.7035511136054993,0.8576250076293945
187,0.32370251417160034,0.9422934055328369
188,0.5978033542633057,0.08081776648759842
189,0.6997976303100586,0.09490230679512024
190,0.772878885269165,0.35869869589805603
191,0.41151124238967896,0.33975768089294434
192,0.5430242419242859,0.3349386751651764
193,0.4776793122291565,0.3057346045970917
194,0.4882032871246338,0.9888150691986084
195,0.44334304332733154,0.3688085973262787
196,0.4407615661621094,1.006363868713379
197,0.6070284843444824,-0.031222283840179443
198,0.5508111119270325,0.13947421312332153
199,0.7892783284187317,0.9204241037368774
200,0.4305917024612427,0.5268697738647461
201,0.41900622844696045,0.8817028999328613
202,0.6113232374191284,0.9345734119415283
203,0.5983924865722656,-0.06280747056007385
204,0.471324622631073,0.7374489307403564
205,0.361877977848053,1.2027779817581177
206,0.5926445722579956,-0.17089171707630157
207,0.6137510538101196,0.048001229763031006
208,0.49114900827407837,0.20436111092567444
209,0.30330777168273926,0.717337965965271
210,0.6283450126647949,0.9092879295349121
211,0.7845981121063232,1.0502055883407593
212,0.48315364122390747,0.5904130935668945
213,0.43922632932662964,0.6525009870529175
214,0.4045409560203552,1.0963493585586548
215,0.7347471714019775,-0.04969778656959534
216,0.6549923419952393,0.15906623005867004
217,0.7123956680297852,0.020541638135910034
218,0.3942209482192993,0.009378880262374878
219,0.5781185030937195,0.3469100594520569
220,0.668758749961853,0.12400698661804199
221,0.6943845748901367,0.03430458903312683
222,0.8826651573181152,0.13047412037849426
223,0.8256766200065613,0.8148295879364014
224,0.3003227114677429,0.6993757486343384
225,0.364250123500824,0.6530158519744873
226,0.9002628326416016,0.9143604040145874
227,0.3102966547012329,0.9754698276519775
228,0.826924204826355,0.432157963514328
229,0.4308338761329651,1.0388360023498535
230,0.38881129026412964,0.7729460000991821
231,0.48617321252822876,1.0919302701950073
232,0.5190320611000061,1.1475558280944824
233,0.9026822447776794,0.09453535079956055
234,0.46205222606658936,0.15709182620048523
235,0.6177095770835876,0.8560054302215576
236,0.7585785388946533,0.03417310118675232
237,0.28250616788864136,0.8710269927978516
238,0.6095123887062073,0.20240944623947144
239,0.3390902876853943,0.17292222380638123
240,0.6724618077278137,0.906144380569458
241,0.3035770654678345,0.32660701870918274
242,0.7067570686340332,-0.05289384722709656
243,0.5621793270111084,0.08528727293014526
244,0.7007067203521729,0.07867461442947388
245,0.44538217782974243,0.9436980485916138
246,0.16972465813159943,0.4252667725086212
247,0.6595584154129028,0.46147421002388
248,0.4612731337547302,0.9211326837539673
249,0.7988841533660889,0.974712610244751
250,0.7550973892211914,0.7887604236602783
251,0.4948554039001465,1.0614614486694336
252,0.5912691354751587,-0.035660967230796814
253,0.6632288694381714,-0.22812402248382568
254,0.6572902202606201,-0.020568236708641052
255,0.6280341744422913,0.03776237368583679
256,0.6945169568061829,0.7896790504455566
257,0.5585445761680603,0.25583428144454956
258,0.6166215538978577,0.8248190879821777
259,0.5543906688690186,0.9221593141555786
260,0.3966369032859802,0.12841558456420898
261,0.8477316498756409,0.8862202167510986
262,0.6566128730773926,0.17125719785690308
263,0.6800495386123657,0.8865712881088257
264,0.6247105598449707,0.15097442269325256
265,0.5191349387168884,0.12454783916473389
266,0.7459403276443481,0.12061718106269836
267,0.5675914883613586,0.09473079442977905
268,0.6325564384460449,0.9258135557174683
269,0.6768254637718201,-0.14982786774635315
270,0.349479079246521,0.3874201476573944
271,0.8134176731109619,0.9827461242675781
272,0.29367518424987793,0.9941377639770508
273,0.630005955696106,0.1398596167564392
274,0.6963651180267334,0.0447005033493042
275,0.6326659917831421,0.9083493947982788
276,0.36028051376342773,0.8720808029174805
